== RENDER LOGGER ==
Study the following SDL_RenderCopyEx() calls to debug render-related issues.
Enable render logger mode on your computer by setting the RENDERLOGGER environmental variable.
frame:actor_id:actor_name

86:-1: dstrect 272.974 235.826 22.4 22.4 angle 0 flip 0 renderscale 1 1
86:-1: dstrect 234.603 185.257 22.4 22.4 angle 0 flip 0 renderscale 1 1
86:-1: dstrect 251.018 119.431 22.4 22.4 angle 0 flip 0 renderscale 1 1
86:-1: dstrect 377.021 135.304 22.4 22.4 angle 0 flip 0 renderscale 1 1
86:-1: dstrect 376.243 203.836 22.4 22.4 angle 0 flip 0 renderscale 1 1
86:-1: dstrect 384.501 162.063 22.4 22.4 angle 0 flip 0 renderscale 1 1
86:-1: dstrect 249.654 121.074 22.4 22.4 angle 0 flip 0 renderscale 1 1
86:-1: dstrect 258.969 226.183 22.4 22.4 angle 0 flip 0 renderscale 1 1
86:-1: dstrect 311.845 92.861 22.4 22.4 angle 0 flip 0 renderscale 1 1
86:-1: dstrect 246.925 212.93 22.4 22.4 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 301.692 184.78 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 286.082 171.358 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 287.36 174.365 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 285.805 159.683 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 322.111 154.604 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 286.267 158.242 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 288.564 176.365 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 301.045 184.658 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 300.561 184.553 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 295.381 182.565 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 294.935 147.823 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 318.741 150.471 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 286.708 173.001 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 324.224 170.809 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 289.439 152.586 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 307.231 184.949 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 300.207 145.666 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 325.005 166.634 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 317.222 180.949 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 286.571 172.675 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 310.98 145.961 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 324.379 170.264 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 319.726 178.673 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 286.492 157.653 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 293.509 148.744 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 322.641 174.613 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 316.03 148.339 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 322.705 155.638 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 318.81 179.597 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 293.469 181.361 29.8667 29.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 267.301 100.835 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 296.403 90.0753 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 252.963 226.097 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 296.427 248.062 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 382.525 137.382 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 288.694 246.429 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 238.532 131.32 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 278.797 243.119 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 380.737 204.61 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 276.194 96.1326 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 336.945 244.052 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 238.83 207.365 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 296.827 248.125 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 247.337 219.953 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 386.165 190.417 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 304.471 89.1987 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 374.602 214.948 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 229.365 162.161 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 263.272 103.47 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 343.399 96.8081 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 271.356 239.621 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 230.965 186.39 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 248.244 117.099 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 380.878 133.808 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 380.059 205.946 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 388.752 161.975 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 246.808 118.829 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 256.613 229.47 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 312.271 89.1309 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
87:-1: dstrect 243.935 215.519 21.8667 21.8667 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 301.284 188.989 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 282.552 172.882 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 284.085 176.492 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 282.219 158.873 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 325.787 152.778 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 282.774 157.143 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 285.53 178.892 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 300.507 188.843 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 299.927 188.716 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 293.711 186.331 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 293.176 144.641 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 321.742 147.819 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 283.303 174.854 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 328.323 172.225 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 286.58 150.357 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 307.931 189.192 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 299.502 142.053 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 329.26 167.214 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 319.92 184.392 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 283.138 174.464 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 312.43 142.406 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 328.509 171.571 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 322.924 181.66 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 283.043 156.437 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 291.464 145.747 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 326.423 176.789 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 318.489 145.26 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 326.499 154.019 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 321.825 182.77 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 291.417 184.886 29.3333 29.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 265.479 97.6897 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 296.037 86.3924 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 250.425 229.215 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 296.062 252.278 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 386.464 136.064 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 287.942 250.564 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 235.271 129.7 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 277.551 247.088 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 384.587 206.654 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 274.817 92.7526 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 338.606 248.068 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 235.584 209.547 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 296.481 252.344 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 244.517 222.764 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 390.287 191.751 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 304.508 85.472 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 378.146 217.509 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 225.647 162.082 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 261.249 100.457 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 345.382 93.4618 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 269.737 243.415 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 227.326 187.523 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 245.469 114.768 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 384.735 132.312 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 383.875 208.057 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 393.003 161.887 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 243.962 116.584 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 254.256 232.757 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 312.698 85.4008 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
88:-1: dstrect 240.945 218.108 21.3333 21.3333 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 300.876 193.199 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 279.021 174.407 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 280.81 178.618 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 278.634 158.063 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 329.463 150.952 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 279.281 156.045 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 282.496 181.418 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 299.97 193.028 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 299.293 192.88 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 292.041 190.098 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 291.416 141.458 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 324.743 145.167 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 279.897 176.708 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 332.421 173.64 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 283.721 148.127 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 308.631 193.436 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 298.797 138.439 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 333.514 167.794 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 322.618 187.835 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 279.705 176.252 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 313.879 138.852 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 332.638 172.877 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 326.122 184.648 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 279.595 155.221 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 289.419 142.749 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 330.205 178.964 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 320.948 142.182 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 330.294 152.4 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 324.84 185.943 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 289.364 188.412 28.8 28.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 263.658 94.5447 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 295.67 82.7095 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 247.886 232.333 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 295.696 256.495 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 390.404 134.747 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 287.19 254.699 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 232.011 128.079 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 276.304 251.058 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 388.438 208.698 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 273.44 89.3726 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 340.266 252.084 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 232.339 211.728 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 296.136 256.564 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 241.697 225.575 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 394.408 193.085 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 304.545 81.7453 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 381.689 220.07 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 221.928 162.004 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 259.226 97.4441 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 347.365 90.1155 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 268.118 247.209 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 223.688 188.656 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 242.695 112.436 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 388.592 130.816 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 387.691 210.168 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 397.254 161.799 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 241.115 114.338 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 251.9 236.044 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 313.125 81.6706 20.8 20.8 angle 0 flip 0 renderscale 1 1
89:-1: dstrect 237.955 220.698 20.8 20.8 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 300.467 197.408 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 275.491 175.932 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 277.536 180.745 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 275.048 157.252 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 333.138 149.126 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 275.788 154.947 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 279.462 183.944 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 299.432 197.213 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 298.658 197.044 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 290.37 193.864 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 289.656 138.276 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 327.745 142.514 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 276.492 178.561 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 336.519 175.055 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 280.862 145.898 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 309.33 197.679 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 298.092 134.826 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 337.768 168.374 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 325.316 191.278 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 276.273 178.041 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 315.329 135.298 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 336.767 174.183 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 329.321 187.636 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 276.147 154.004 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 287.374 139.751 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 333.986 181.14 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 323.408 139.103 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 334.088 150.781 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 327.855 189.115 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 287.311 191.937 28.2667 28.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 261.836 91.3998 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 295.304 79.0266 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 245.348 235.451 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 295.331 260.711 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 394.343 133.429 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 286.438 258.833 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 228.751 126.458 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 275.057 255.027 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 392.288 210.741 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 272.063 85.9925 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 341.927 256.1 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 229.094 213.91 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 295.791 260.783 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 238.877 228.386 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 398.53 194.419 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 304.582 78.0186 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 385.232 222.63 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 218.21 161.925 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 257.203 94.431 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 349.349 86.7693 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 266.499 251.004 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 220.049 189.788 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 239.921 110.104 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 392.449 129.319 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 391.508 212.278 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 401.504 161.711 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 238.269 112.093 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 249.544 239.33 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 313.552 77.9405 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
90:-1: dstrect 234.965 223.287 20.2667 20.2667 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 300.059 201.617 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 271.961 177.457 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 274.261 182.871 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 271.462 156.442 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 336.814 147.3 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 272.294 153.848 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 276.428 186.471 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 298.894 201.398 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 298.024 201.208 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 288.7 197.631 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 287.897 135.094 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 330.746 139.862 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 273.087 180.415 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 340.617 176.47 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 278.003 143.668 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 310.03 201.922 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 297.386 131.212 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 342.023 168.954 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 328.014 194.721 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 272.84 179.829 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 316.778 131.743 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 340.896 175.489 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 332.519 190.624 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 272.698 152.788 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 285.329 136.753 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 337.768 183.316 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 325.867 136.024 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 337.882 149.162 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 330.871 192.288 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 285.258 195.463 27.7333 27.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 260.014 88.2549 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 294.937 75.3437 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 242.809 238.569 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 294.966 264.928 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 398.283 132.112 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 285.686 262.968 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 225.491 124.838 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 273.81 258.996 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 396.138 212.785 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 270.686 82.6125 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 343.588 260.116 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
91:-1: dstrect 225.849 216.091 19.7333 19.7333 angle 0 flip 0 renderscale 1 1
